CZ3-TI7003,CZ3-FI7020,CZ3-TI7041,CZ3-TI7001,CZ3-TI7005,CZ3-PI7101,CZ3-FC7002,CZ3-TI7043,CZ3-PI7008,CZ3-FI7017,CZ3-FI7019,CZ3-TI7007,CZ3-FI7018,CZ3-FC7007,CZ3-FIC7009,CZ3-FI7006
517.1752,2059.219,58.96507,517.1268,517.6262,0.848054,170.2011,192.9382,0.84987,4191.941,2658.294,521.5419,2812.742,164.7943,3.986053,74624.59
519.5356,2059.96,61.8775,519.1236,518.2872,0.8478492,170.3844,191.9028,0.8498465,4286.225,2526.132,522.2149,2971.944,165.314,3.762837,77177.72
515.9428,1700.444,63.25727,515.703,515.8483,0.8496332,170.8211,199.875,0.8497499,4013.586,2470.801,515.8025,2857.589,162.7314,4.072006,73926.02
520.0566,1847.568,61.06037,520.0201,520.3216,0.8489999,170.5275,196.1168,0.8494582,4025.286,2326.843,523.8749,2625.943,162.3581,4.210989,77034.4
516.8458,2025.492,62.07715,514.4979,516.1472,0.8473887,171.0073,195.1388,0.8494399,4457.928,2576.005,521.0623,2938.844,162.2383,4.256518,73546.11
517.6449,1690.898,61.31887,521.713,517.9863,0.8481219,171.8107,197.8217,0.8498749,4182.442,2532.242,517.8315,2846.541,163.4808,3.958179,74546.13
515.4593,1757.476,62.19756,516.2637,516.2342,0.8475809,172.0486,200.0941,0.8482059,4106.39,2560.433,516.2535,2917.381,165.0577,3.97104,74985.33
519.3992,1877.985,62.1187,519.9657,519.9047,0.8498944,171.4228,194.6514,0.8505928,4289.51,2482.991,523.7546,2653.048,166.2931,4.164592,80059.61
519.0117,2040.838,61.60909,519.2964,518.6326,0.8473573,170.4158,191.7124,0.8492337,4147.039,2446.863,522.4224,2862.603,163.8554,3.601837,76866.24
518.3271,2062.14,58.33716,518.7463,518.3948,0.848426,169.7444,191.9538,0.8501416,4255.71,2644.96,522.3693,2803.226,164.186,3.740576,75337.22
514.767,2133.199,58.48985,511.1724,514.8908,0.8482065,171.6009,200.5942,0.8489985,4648.142,2852.237,518.3615,3062.294,166.2979,3.250777,73064.16
515.7402,2238.731,63.58857,515.1337,517.7847,0.8472812,170.4358,200.0735,0.8500624,4599.013,2834.948,522.166,2961.714,162.391,4.203002,74498.55
515.0156,1771.122,61.26693,515.4145,516.2862,0.8484786,171.2316,192.4729,0.8499288,4168.088,2591.622,516.0363,2723.315,164.342,3.840357,73944.32
517.668,2051.746,60.40411,517.897,517.6547,0.8465092,169.8976,194.4236,0.8508697,4154.583,2638.846,522.0471,2766.702,162.6052,3.576313,75509.81
518.8492,1878.796,62.58364,518.8749,519.6411,0.8490545,171.7675,196.1785,0.8496926,3973.016,2357.886,523.4229,2620.704,162.5608,4.179993,77698.14
517.3394,2023.971,60.86372,517.4986,517.1558,0.8464062,169.6344,196.9029,0.8472244,4097.658,2453.421,521.0936,2871.322,159.685,4.275554,76712.59
520.7122,2083.94,62.69855,517.4697,520.8809,0.8504294,171.6123,197.8679,0.8491926,3982.137,2746.557,523.4975,2916.309,161.2916,4.244686,78199.41
520.2272,1885.739,61.16748,520.2343,520.2664,0.8489944,171.4079,196.1796,0.8498957,4118.456,2382.51,524.121,2660.629,162.0944,4.223746,76392.94
517.5156,2053.725,66.1374,515.6783,517.473,0.8470028,170.0158,192.8945,0.8502954,4114.42,2538.147,521.7734,2852.737,158.9964,4.488683,76259.66
517.72,2095.707,60.96078,516.5802,518.5378,0.8473042,169.4929,193.5727,0.8495625,4189.215,2597.558,521.7685,2917.646,160.5802,4.654765,75366.31
517.7222,2016.932,60.99503,519.3411,518.6425,0.848339,170.4045,198.0724,0.8506874,4082.823,2439.168,522.2192,2826.589,158.6378,4.252575,76789.2
520.6926,2078.862,62.84214,516.5825,520.7056,0.8511255,170.653,198.9861,0.8508715,4076.51,2732.513,523.5163,2930.773,161.381,4.348314,77179.26
517.7133,1713.408,65.34303,517.7813,518.3231,0.8470986,168.4623,197.8733,0.8488603,4027.862,2527.236,517.8508,2891.562,162.8042,4.035385,75455.64
518.6581,2014.712,59.97479,519.2183,518.1514,0.8492567,169.8814,195.4873,0.8505063,4173.644,2488.14,522.3322,2860.635,158.9951,4.481845,75387.12
518.0211,2028.052,61.63348,517.7814,518.9293,0.8486075,170.1659,196.1336,0.8496249,3974.539,2519.22,522.5941,2787.632,161.9615,4.622367,76550.74
517.1519,2112.907,60.0616,518.5298,518.4471,0.8472765,170.1683,194.5289,0.8499374,4266.645,2708.224,522.2048,2819.674,161.258,3.312546,75512.75
518.1661,2112.929,62.72696,519.1819,517.7386,0.846911,169.8221,193.9619,0.8501396,4193.873,2609.539,521.9636,2899.863,161.4624,4.435922,75380
519.9824,1952.327,60.58212,517.1185,519.7106,0.847894,170.5048,196.1806,0.8505884,4216.68,2557.683,523.8463,2797.348,160.0558,4.150095,77439.13
519.2116,2076.174,58.7962,519.9641,519.459,0.8478619,169.8442,195.6004,0.8495625,4224.275,2665.234,522.8902,2802.365,162.8542,4.166181,76701.26
517.1978,2213.601,62.89513,516.6155,518.0607,0.8470312,170.241,202.3288,0.8504425,4535.084,2792.897,522.3657,2991.984,160.9581,3.732298,75254.2
518.0621,2026.348,61.66992,518.7408,518.5538,0.8495643,170.0097,196.2451,0.850566,4169.043,2480.401,522.0469,2844.492,161.434,4.350265,76408.87
517.2689,1728.839,61.82933,518.2839,518.2343,0.8489327,171.3177,195.0694,0.8505595,4274.876,2593.455,517.6514,2871.392,164.0403,4.085017,74545.95
518.5431,2116.7,62.3098,518.788,518.3259,0.8489511,169.7606,200.1696,0.8504962,4155.603,2599.525,522.2607,2906.058,159.4921,4.573933,76032.14
518.843,2109.097,58.29383,518.9819,518.7678,0.8476263,169.6898,193.8558,0.8495345,4174.077,2669.816,523.3296,2797.736,157.5833,3.802922,77671.81
517.2666,1737.558,63.67735,518.1321,518.4247,0.8465933,169.6007,200.682,0.8495283,4281.172,2492.536,518.486,2883.527,159.6257,4.16651,73531.39
518.4712,2083.478,61.80043,518.0892,519.0524,0.8476587,169.901,193.6688,0.8500503,4240.348,2557.006,522.1364,2898.81,161.2498,4.414644,74637.69
519.361,1888.889,61.17242,519.717,520.2789,0.8485862,171.2341,194.6844,0.8503252,4351.634,2507.758,524.0902,2679.861,162.9968,4.193971,77526.44
516.5019,1677.253,60.36229,516.3232,516.7057,0.8476439,171.0808,196.2151,0.8494945,4326.382,2486.484,517.6826,2813.487,163.14,3.981356,74673.22
517.2145,2193.996,62.69862,515.4551,518.0768,0.8470622,170.2371,202.106,0.8502386,4519.059,2802.974,522.0474,3001.273,160.0673,3.703634,75145.93
516.4738,2041.077,61.25733,514.008,517.759,0.8493514,170.0867,195.6718,0.8502447,4452.215,2743.766,521.1798,2936.248,166.3781,4.219665,73419.23
519.0876,2018.906,61.99837,519.09,518.8541,0.848671,169.8948,197.1766,0.850284,4092.136,2450.818,522.461,2873.51,160.8965,4.317738,75583.73
515.1157,1713.511,60.28894,516.2708,516.1862,0.8493056,171.2169,198.5758,0.85,4111.14,2462.936,515.8043,2723.169,164.6355,3.839768,73799.09
518.7747,2108.882,62.46873,518.6641,518.4015,0.8474801,169.8233,193.5298,0.8496327,4362.491,2570.043,522.2576,3004.473,161.1961,4.668342,75645.07
520.0472,1947.351,62.80866,519.6251,519.7492,0.8493062,171.0054,197.4832,0.850106,4155.831,2449.055,523.9396,2742.793,161.6027,4.006485,76496.84
517.3857,1741.451,61.30286,516.6641,517.1904,0.8480986,170.5109,197.3329,0.8504168,4208.321,2586.396,518.0297,2827.456,160.8234,3.81514,75361.83
516.0591,1726.945,62.67241,515.7759,515.7929,0.849512,170.956,198.28,0.8497499,3985.905,2488.542,516.1444,2866.003,161.4757,4.115552,75156.08
515.1182,1762.982,61.40014,515.8714,516.3414,0.8489545,171.2178,192.8822,0.8500624,4464.093,2628.808,516.2728,2819.734,165.4037,3.839829,72515.63
513.6254,1823.429,58.89928,512.1331,514.801,0.848932,171.889,196.8367,0.8496015,4451.634,2667.618,515.9166,3018.981,163.3345,3.863795,73868.82
517.8239,2013.858,63.11065,518.6819,518.4623,0.8481107,169.6612,197.7006,0.8479572,4103.138,2432.736,522.4363,2831.937,160.6234,4.494823,81582.25
517.2693,1715.242,61.88753,517.8655,517.8571,0.8485861,170.4412,195.3634,0.8495625,4253.166,2600.608,517.9449,2866.804,160.7844,4.20449,75980.89
518.4753,2003.561,61.46789,519.5402,518.7219,0.8484707,170.3679,198.0256,0.8505766,4011.068,2414.844,522.2383,2816.92,159.4021,4.271615,75989.28
518.0684,2066.21,59.06557,517.9044,518.147,0.8485093,169.7692,192.4688,0.85175,4253.811,2517.904,521.8381,2926.054,161.0128,4.503049,74831.96
517.2495,1763.776,60.88371,517.2681,517.5958,0.8464061,170.4577,200.8953,0.8495467,4234.215,2616.891,518.1179,2879.891,162.897,3.37447,73389.55
519.3455,1945.285,62.15113,518.9424,519.9919,0.8478938,171.335,196.668,0.8507013,4251.958,2698.473,521.8285,3104.354,163.9127,4.187778,75720.81
518.9732,2080.449,61.14051,520.2561,518.0112,0.8489619,170.2206,196.4728,0.8499488,4018.114,2553.82,522.2653,2901.542,161.8659,4.294663,76841.77
513.6954,2201.725,60.56842,511.1547,513.9924,0.8473725,170.9828,201.3782,0.8502533,4735.647,2865.61,519.0839,3077.642,163.2045,3.432605,73440.65
516.4478,2059.709,61.10563,513.8867,517.7481,0.8493342,170.9687,195.6599,0.8502259,4515.037,2772.384,521.1593,2976.589,166.2546,4.221716,73486.92
517.9315,1702.198,59.0337,518.7856,518.851,0.8487805,169.5671,196.4938,0.8506904,4227.666,2591.562,518.6204,2845.457,166.4022,3.756501,75109.92
517.811,1780.97,65.76666,517.5029,518.501,0.8474222,169.5169,200.3057,0.8503408,4079.37,2560.879,518.7177,2872.846,160.0935,4.127396,74296.18
517.5799,2140.854,58.23438,520.1377,518.6997,0.848301,169.8708,195.3265,0.8496745,4380.285,2737.805,522.007,2875.833,162.99,3.704124,76835.09
518.7371,1905.288,60.50997,518.7369,519.5109,0.8485937,170.7379,195.4081,0.849575,4167.01,2629.441,521.4363,3008.586,163.9445,4.152963,75255.7
518.6932,2111.323,62.35154,519.5818,518.4431,0.8478655,170.0656,193.0409,0.8502203,4232.302,2622.51,522.225,2918.823,159.3372,4.545461,74805.34
517.5239,1810.008,61.20924,518.0306,518.311,0.8512813,170.4168,197.5535,0.8533531,4094.799,2594.163,517.9532,2913.219,161.9462,4.125143,76381.41
521.5293,2007.202,62.2635,519.4718,521.1735,0.8485696,170.4753,195.9603,0.8503781,4366.306,2574.431,526.03,2784.204,170.5585,4.070245,77044.61
517.9565,2044.146,61.41554,517.9908,518.4875,0.8489851,170.0851,199.2364,0.8497314,4034.958,2530.779,521.9767,2778.756,158.2742,4.569246,77086.44
518.8434,2100.502,61.33901,519.2086,519.0305,0.8479611,169.839,192.8326,0.8503148,4283.429,2572.815,522.5406,2957.188,159.3342,4.420422,74524.32
516.4066,2064.833,59.46872,517.6124,517.2365,0.8478579,169.8964,192.5507,0.8497651,4201.755,2672.925,520.4216,2818.895,161.5161,4.077167,74569.98
517.5815,2038.498,61.69496,517.8227,517.308,0.8481107,169.7057,195.6266,0.8501186,4126.632,2477.251,522.5242,2903.678,158.9807,4.505461,75897.3
517.7676,2188.59,58.3104,516.9326,517.9418,0.8462381,170.3304,201.1718,0.8496819,4381.602,2677.841,521.9036,2881.966,158.994,4.158898,77166.12
514.9189,1802.265,60.75442,515.6423,516.5061,0.8488364,171.6607,192.1268,0.8497193,4233.413,2645.078,515.9877,2752.202,164.9776,3.843328,74523.17
515.1152,1702.335,61.3045,516.6414,516.4254,0.8485659,171.3399,195.1213,0.849414,4246.266,2515.916,516.1825,2727.697,165.9506,3.818545,71418.52
515.3956,1667.25,61.56528,515.3613,515.8859,0.8520653,170.8409,193.5365,0.8504715,4310.842,2474.89,515.937,2715.936,165.5571,4.264422,71419.34
518.0991,1771.963,60.77956,518.1808,518.7745,0.8496899,169.6115,198.0011,0.850003,4085.344,2560.053,518.3442,2953.996,161.6036,4.026291,74459.14
514.9702,1761.844,61.28375,515.1315,515.8714,0.8487826,171.3565,192.7875,0.8497419,4190.325,2606.255,516.1769,2730.173,164.7301,3.855901,72117.25
504.4238,2133.071,63.46363,509.3595,512.7463,0.8478209,170.2933,192.9321,0.850125,4423.214,2781.412,514.6392,2825.055,161.3339,4.345415,67193.15
518.0825,2008.262,62.44389,518.4093,518.196,0.8489091,169.759,196.7573,0.8499058,4099.031,2454.812,522.0902,2822.445,160.7122,4.529247,76146.01
518.2333,2100.232,62.49773,519.0826,518.1156,0.8481467,170.1837,193.528,0.8495625,4117.181,2580.258,521.7922,2899.292,161.5643,4.57981,75306.3
518.7855,2077.902,61.51335,519.2661,518.4708,0.8479687,170.3466,192.9316,0.8503124,4145.165,2580.326,522.004,2871.871,160.8835,4.460479,76296.83
519.6548,1909.285,60.19984,518.9089,519.4521,0.8485273,171.7187,195.4718,0.8496684,4062.464,2608.582,522.7026,2949.588,161.3153,4.226501,76366.04
516.1373,1602.896,60.13895,516.146,516.1247,0.850009,170.4228,195.3993,0.8502499,4191.408,2390.948,515.8311,2680.573,165.7092,3.873996,72388.34
520.634,2067.008,66.20018,516.6749,520.8313,0.8470898,170.1772,202.6303,0.8487617,3951.396,2744.572,524.311,2866.411,158.4482,3.766855,76739.63
519.639,1894.947,61.41549,519.1842,519.9319,0.8489679,171.0694,196.0621,0.8505843,4068.046,2419.214,524.2155,2680.132,164.2542,4.190893,76979.96
517.3084,1763.599,64.59882,517.3433,517.7519,0.8474371,170.7001,203.8745,0.8497232,4236.953,2600.283,517.4495,2884.488,161.676,3.555107,73274.92
519.9478,1817.296,65.32078,520.2728,520.9341,0.8487481,170.4709,194.3435,0.8496249,4213.309,2405.885,524.3479,2600.424,162.89,3.816962,76261.57
516.9709,1629.625,61.84666,515.9887,518.6064,0.8486346,171.7305,196.2249,0.8502592,4178.065,2465.445,517.8111,2710.368,164.8403,3.951259,75942.45
517.9415,2034.305,61.20762,518.8455,518.4586,0.8494902,170.4152,199.8532,0.8495784,3980.683,2517.049,522.1972,2765.055,159.3434,4.378565,76831.25
519.2579,1881.972,61.91438,520.1068,520.4167,0.8489141,170.2778,197.2506,0.8505164,4090.363,2376.958,523.9803,2621.989,162.6138,4.159924,76834.46
517.072,1748.443,64.0349,517.8264,517.6116,0.8487476,168.6094,200.3692,0.8496939,4304.414,2506.368,517.4225,2943.472,165.2224,3.948069,73289.77
516.7953,2161.909,61.87742,515.202,517.2465,0.8468586,169.3779,201.3021,0.8499999,4651.709,2850.571,522.1053,3019.253,160.6242,4.035748,75014.06
514.7878,1701.804,60.83941,515.0096,515.9082,0.8500176,171.6182,198.6354,0.8498524,4120.053,2437.078,515.9679,2716.453,164.5902,4.011178,73980
520.1484,1958.869,61.1598,521.3903,520.7525,0.8497653,171.382,193.7047,0.8498749,4528.573,2570.557,524.7047,2725.681,162.4875,4.14883,76468.57
515.098,1670.513,61.81967,513.1808,516.4496,0.8498901,171.7272,199.5688,0.8506401,4185.462,2480.359,516.1089,2815.26,164.6014,3.867825,74612.56
518.7036,1841.694,62.00147,519.9097,519.6047,0.8502927,170.9252,194.3128,0.8506251,4232.967,2409.775,523.5033,2602.076,161.8654,3.684222,76165.33
517.079,1728.158,62.05284,516.8257,518.6882,0.8486184,171.4146,198.4189,0.8498749,4299.5,2542.777,517.6985,2866.732,162.6662,3.898803,74745.25
515.7042,1734.198,60.72097,515.4125,515.9979,0.8487451,170.7707,198.0908,0.8492847,4157.511,2490.079,516.1904,2792.697,163.7779,4.070928,73054.51
517.2782,1704.891,56.74183,517.5925,518.0275,0.8491723,170.6606,201.1004,0.8520594,4326.236,2471.138,518.3446,2843.845,159.7379,3.285217,74936.59
518.5964,2075.652,59.49503,519.1279,518.9055,0.8474686,169.2744,193.6023,0.8494087,4106.943,2575.687,522.4238,2900.338,159.7714,4.382374,74394.1
517.9198,2115.488,62.2142,518.6277,518.5573,0.84742,169.7787,193.7818,0.8499225,4385.148,2573.937,522.2068,3003.223,161.4597,4.633027,74822.02
499.3535,2146.665,61.18309,495.3835,501.5661,0.842624,172.2088,197.628,0.8467411,4553.435,2800.778,507.8784,3006.963,164.0479,3.700783,64694.17
518.7576,2117.543,62.95317,518.058,519.5324,0.8481372,171.3676,194.1459,0.8498043,4688.837,2720.776,522.9509,2986.109,162.7172,4.181556,74662.07
517.2001,1738.053,61.80242,518.4069,517.9771,0.8482233,170.6297,194.7159,0.850403,4277.303,2621.825,518.1741,2876.119,163.0621,4.264478,75273.91
515.5891,1742.914,59.73096,515.6521,515.894,0.8491606,170.4562,198.2799,0.8497862,4193.523,2509.029,516.2007,2768.976,162.8947,3.928418,73500.17
518.3618,1759.199,63.46671,518.4936,518.7294,0.8496382,170.0418,200.1493,0.8498749,4087.18,2546.447,518.6856,2911.114,160.6566,4.019511,74369.2
517.1497,1618.763,61.70832,516.1389,518.7858,0.8485472,170.371,196.249,0.8502883,4076.321,2389.331,518.2664,2664.706,165.8335,3.97259,74369.41
517.4134,1780.554,64.26573,516.6584,518.1278,0.8462506,170.3137,202.7541,0.8493437,4248.991,2608.867,518.1553,2887.962,162.0637,3.379679,73801.02
519.6395,1889.639,60.9682,519.6827,519.9885,0.8483624,170.4834,195.6518,0.8497999,4107.017,2365.408,523.8277,2695.299,162.8456,4.2334,73829.02
515.1021,1717.571,59.67083,515.4492,516.1255,0.8507759,171.5507,195.0448,0.8505231,4038.707,2534.545,515.6735,2658.172,166.3116,3.525597,73901.53
517.1606,1840.567,61.60648,518.0864,518.3383,0.8477108,169.6939,202.4326,0.8504856,4238.982,2641.324,517.9029,3016.46,161.8189,4.086551,75446.93
515.7085,1644.869,60.99994,516.0638,515.6774,0.8497987,171.2814,192.9735,0.8502252,4270.663,2445.927,516.0726,2691.434,161.7703,4.460074,72324.26
520.2916,1930.088,61.05213,521.6364,520.8345,0.8497476,170.8098,193.6945,0.8498749,4446.963,2555.356,524.7503,2715.319,162.1069,4.150384,76493.87
517.4858,1761.633,59.83525,517.0049,518.1589,0.8495883,168.8566,197.7489,0.8501987,4170.226,2597.701,518.116,3000.01,162.0662,4.027334,74341.44
523.116,2017.028,61.57599,520.4141,521.3376,0.8492084,170.7169,196.1059,0.8497499,4355.884,2579.418,526.93,2921.829,162.458,4.256951,75391.18
518.0043,2075.152,60.31395,511.5981,517.0131,0.8478601,171.6906,200.8527,0.8498749,4435.163,2795.181,520.9266,2946.234,165.7247,3.559529,76283.13
519.2278,1850.305,60.61912,518.1008,519.9331,0.8479187,172.4165,194.3059,0.8495129,4115.945,2477.982,524.3268,2651.197,162.5431,4.259661,79123.94
516.0148,2182.778,61.06391,513.6699,516.0468,0.8470864,170.3728,201.4161,0.8496307,4726.187,2852.745,521.0402,3044.63,162.9882,3.434686,74403.81
517.9813,2192.106,63.6572,518.7927,518.4127,0.8464687,169.7623,201.1225,0.849995,4406.476,2638.482,522.7234,2910.679,160.0794,3.982157,78410.4
517.8785,2065.604,59.79153,518.4565,518.2528,0.847109,169.9824,193.4559,0.8499389,4027.779,2554.057,522.0793,2853.106,159.8064,4.117359,74355.36
515.7262,1762.861,60.73194,516.2269,516.4357,0.8494848,172.2997,200.2814,0.8498659,4090.912,2535.65,516.4244,2928.361,165.1903,3.967163,74442.61
517.3616,2067.438,59.25856,518.6105,517.5145,0.8474235,169.9789,193.1653,0.8498323,4189.106,2657.878,522.0785,2797.924,161.32,3.98018,74717.37
518.1519,2112.279,61.71561,518.8325,517.9958,0.8491511,170.0869,200.3283,0.8499472,4187.237,2633.52,521.7535,2907.184,159.9397,4.516395,75714.13
515.6102,2115.729,60.66374,510.1109,516.0042,0.8425503,171.443,200.1067,0.844161,4502.78,2821.811,520.0897,3008.868,164.8892,3.440674,74728.25
518.7379,1831.703,62.01977,519.9697,519.4197,0.8504409,171.5964,194.6178,0.8510746,4228.181,2423.209,523.6211,2598.404,164.1293,3.715455,76305.48
514.2657,2062.371,61.09552,511.6092,515.2979,0.8481483,171.687,195.6693,0.8495204,4515.664,2762.136,519.2448,2964.985,163.0801,4.247255,73685.14
519.7405,2239.491,62.92491,522.3569,519.9315,0.8466017,169.481,199.6236,0.8500544,4614.164,2700.938,523.7115,2953.366,159.9376,3.960992,77794.02
511.519,2028.391,60.55065,509.1851,512.8322,0.8476073,171.491,195.6255,0.8497453,4428.339,2718.152,516.9319,2924.292,164.2736,4.212314,71235.53
518.335,1991.874,60.67866,519.3498,518.8589,0.8494023,169.8723,195.4389,0.8506878,4010.075,2477.428,522.2307,2746.999,160.2371,4.529175,75522.92
517.4691,2081.66,62.59272,518.6502,517.8621,0.8496823,170.2971,200.0477,0.8506249,4101.161,2574.528,521.062,2846.283,159.2378,4.569871,76376.95
517.0321,1772.135,61.03611,517.4835,517.5428,0.8458653,170.5826,201.7313,0.8504276,4219.818,2613.434,518.1047,2879.256,161.5489,3.26935,73571.9
517.071,1754.132,60.1856,517.9612,517.9382,0.8487645,171.5759,197.5915,0.850779,4220.78,2613.589,517.5665,2906.584,167.4304,3.713828,73631.13
516.8947,2128.836,60.91733,513.159,517.4312,0.8466112,170.8549,200.3132,0.8495519,4452.721,2784.129,521.3896,3000.703,165.0776,3.737513,78107.12
516.7983,1754.716,60.30709,517.8086,518.1709,0.8482386,170.4776,200.5385,0.8499169,4279.429,2608.269,517.9495,2872.349,165.8417,3.372794,73200.95
517.4306,2111.74,59.39245,514.5726,517.0748,0.849716,170.0685,196.7602,0.849628,4333.745,2638.114,523.8384,2822.127,165.5198,3.628198,75473.36
519.7231,1824.901,61.40317,519.9206,520.1931,0.8489413,170.6964,196.5948,0.8504375,3991.126,2334.959,523.8472,2604.663,161.0451,4.254191,76823.05
517.7742,2104.69,59.43988,519.8623,518.6782,0.8479062,170.2648,195.4644,0.8495625,4273.35,2705.593,522.2508,2860.493,160.7485,4.018785,75075.78
516.7352,1824.076,60.0853,516.8925,518.4386,0.8475312,169.2587,202.3166,0.8496249,4228.226,2600.881,518.0268,2990.741,159.9018,3.95241,75560.73
516.9224,2076.142,60.84381,517.4911,517.9043,0.8468877,169.8194,193.2437,0.8487169,4384.272,2569.778,521.6576,2932.704,160.7964,4.249268,76261.16
518.0231,1735.925,62.48087,521.4485,519.686,0.8480735,171.6436,198.235,0.8499647,4356.055,2570.681,518.5132,2915.955,164.2921,4.069169,73883.44
515.3107,1719.637,60.49342,516.1169,515.7413,0.8503448,172.6765,197.7785,0.8510447,4353.496,2503.21,516.9212,2877.351,164.0129,3.915599,75656.05
518.6034,1994.489,62.71937,518.7026,517.8091,0.8498636,170.319,199.8862,0.8493249,3968.179,2489.859,522.0947,2745.497,160.1699,4.290936,77132.8
518.1451,2098.164,60.27435,518.7171,518.5275,0.8471988,170.5934,193.3569,0.8495625,4243.98,2686.437,522.0977,2829.802,161.1275,4.035264,75097.16
517.926,2051.611,61.47604,517.8861,517.4756,0.8498791,170.0263,200.0793,0.850534,4061.193,2549.762,522.0618,2816.297,159.1612,4.355789,75682.72
518.1639,2090.19,60.3503,519.4585,518.818,0.8480256,168.9825,196.2571,0.849701,4206.775,2697.539,521.8941,2821.459,161.3492,4.172347,75737.16
